FromNodeId,ToNodeId
3038,1381
3038,1429
3038,1517
3038,1590
3038,1599
3038,1615
3038,1664
3038,1723
3038,1725
3038,1811
3038,1958
3038,2017
3038,2020
3038,2127
3038,2210
3038,2231
3038,2264
3038,2301
3038,2312
3038,2349
3038,2545
3038,2755
3038,2869
3038,2907
3038,2912
3038,2933
3038,3000
3038,3017
3038,3027
3038,3036
3038,3037
3038,3042
3038,3045
3038,3048
3038,3066
3038,3072
3038,3081
3038,3087
3038,3099
3038,3100
3038,3126
3038,3131
3038,3167
3038,3195
3038,3217
3038,3224
3038,3245
3038,3287
3038,3294
3038,3309
3038,3354
3038,3487
3038,3523
3038,3525
3038,3542
3038,3548
3038,3658
3038,3688
3038,3696
3038,3714
3038,3918
3038,3921
3038,3960
3038,3968
3038,4006
3038,4015
3038,4017
3038,4052
3038,4102
3038,4151
3038,4156
3038,4188
3038,4352
3038,4355
3038,4385
3038,4517
3038,4614
3038,4964
3038,5415
3038,5430
3038,5544
3038,5763
3039,11
3039,58
3039,66
3039,282
3039,377
3039,381
3039,397
3039,963
3039,1429
3039,1517
3039,1599
3039,1610
3039,1615
3039,1664
3039,2017
3039,2127
3039,2349
3039,2545
3039,2755
3039,3000
3039,3027
3039,3036
3039,3042
3039,3048
3039,3067
3039,3139
3039,3224
3039,3245
3039,3393
3039,3399
3039,3487
3039,3523
3039,3548
3039,3714
3039,3831
3039,3839
3039,3924
3039,4006
3039,4051
3039,4102
3039,5895
3040,19
3040,61
3040,106
3040,155
3040,166
3040,204
3040,208
3040,251
3040,266
3040,303
3040,315
3040,355
3040,378
3040,381
3040,397
3040,424
3040,447
3040,557
3040,570
3040,676
3040,868
3040,882
3040,915
3040,942
3040,964
3040,1061
3040,1149
3040,1161
3040,1376
3040,1381
3040,1458
3040,1462
3040,1590
3040,1604
3040,1664
3040,1694
3040,1726
3040,1765
3040,1783
3040,1958
3040,1964
3040,2071
3040,2102
3040,2172
3040,2257
3040,2264
3040,2290
3040,2294
3040,2474
3040,2542
3040,2543
3040,2712
3040,2869
3040,2954
3040,2991
3040,3000
3040,3008
3040,3027
3040,3037
3040,3038
3040,3042
3040,3045
3040,3062
3040,3071
3040,3131
3040,3132
3040,3176
3040,3195
3040,3284
3040,3309
3040,3339
3040,3410
3040,3542
3040,3548
3040,3647
3040,3714
3040,3831
3040,3874
3040,3936
3040,4000
3040,4025
3040,4185
3040,4188
3040,4258
3040,4279
3040,4280
3040,4321
3040,4345
3040,4398
3040,4500
3040,4502
3040,4521
3040,4524
3040,4581
3040,4653
3040,4875
3040,4890
3040,4965
3040,5185
3040,5267
3040,5392
3040,5654
3040,5792
3041,11
3041,19
3041,22
3041,58
3041,66
3041,86
3041,97
3041,102
3041,122
3041,145
3041,155
3041,197
3041,224
3041,273
3041,282
3041,291
3041,298
3041,312
3041,372
3041,377
3041,381
3041,397
3041,407
3041,447
3041,456
3041,473
3041,499
3041,540
3041,571
3041,589
3041,592
3041,618
3041,704
3041,732
3041,733
3041,760
3041,837
3041,850
3041,865
3041,873
3041,879
3041,964
3041,1026
3041,1044
3041,1045
3041,1046
3041,1110
3041,1140
3041,1146
3041,1203
3041,1319
3041,1375
3041,1381
3041,1429
3041,1458
3041,1464
3041,1471
3041,1500
3041,1504
3041,1517
3041,1585
3041,1590
3041,1599
3041,1615
3041,1723
3041,1853
3041,1968
3041,1992
3041,2020
3041,2028
3041,2047
3041,2074
3041,2123
3041,2127
3041,2130
3041,2196
3041,2209
3041,2231
3041,2262
3041,2264
3041,2288
3041,2349
3041,2410
3041,2445
3041,2446
3041,2450
3041,2508
3041,2545
3041,2568
3041,2569
3041,2572
3041,2576
3041,2714
3041,2724
3041,2736
3041,2755
3041,2869
3041,2883
3041,2912
3041,2937
3041,2960
3041,3027
3041,3039
3041,3042
3041,3045
3041,3048
3041,3066
3041,3100
3041,3126
3041,3129
3041,3131
3041,3138
3041,3155
3041,3167
3041,3195
3041,3224
3041,3252
3041,3255
3041,3266
3041,3280
3041,3287
3041,3324
3041,3333
3041,3393
3041,3440
3041,3456
3041,3487
3041,3510
3041,3525
3041,3526
3041,3540
3041,3548
3041,3565
3041,3609
3041,3658
3041,3688
3041,3714
3041,3831
3041,3901
3041,3921
3041,3953
3041,4006
3041,4102
3041,4159
3041,4161
3041,4164
3041,4179
3041,4187
3041,4188
3041,4193
3041,4254
3041,4281
3041,4297
3041,4320
3041,4325
3041,4360
3041,4368
3041,4369
3041,4379
3041,4395
3041,4397
3041,4464
3041,4553
3041,4607
3041,4627
3041,4654
3041,4751
3041,4792
3041,4823
3041,4838
3041,4880
3041,4929
3041,4978
3041,5111
3041,5227
3041,5519
3041,5564
3041,5699
3041,5730
3041,5848
3041,5899
3041,5909
3041,5942
3041,6110
3041,6170
3041,6280
3041,6320
3041,6329
3041,6481
3041,6651
3041,6718
3041,6775
3041,6876
3041,6905
3041,6913
3041,6930
3041,6953
3041,6996
3041,6998
3041,7066
3041,7107
3041,7113
3041,7151
3041,7227
3041,7239
3041,7296
3041,7373
3041,7491
3041,7566
3041,7841
3041,7856
3041,8012
3041,8016
3042,58
3042,61
3042,66
3042,103
3042,155
3042,166
3042,230
3042,315
3042,318
3042,365
3042,378
3042,397
3042,407
3042,424
3042,447
3042,585
3042,618
3042,827
3042,868
3042,879
3042,882
3042,883
3042,893
3042,1061
3042,1149
3042,1161
3042,1170
3042,1375
3042,1376
3042,1381
3042,1462
3042,1517
3042,1590
3042,1599
3042,1664
3042,1725
3042,1960
3042,2017
3042,2020
3042,2071
3042,2127
3042,2141
3042,2210
3042,2391
3042,2543
3042,2545
3042,2547
3042,2869
3042,2912
3042,3000
3042,3027
3042,3037
3042,3038
3042,3048
3042,3072
3042,3073
3042,3087
3042,3092
3042,3100
3042,3110
3042,3126
3042,3132
3042,3167
3042,3195
3042,3233
3042,3240
3042,3294
3042,3354
3042,3523
3042,3525
3042,3539
3042,3548
3042,3658
3042,3696
3042,3940
3042,4052
3042,4151
3042,4233
3042,4277
3042,4279
3042,4355
3042,4653
3042,4684
3042,4964
3042,5267
3042,5277
3042,5354
3042,5415
3042,5654
3043,298
3043,1585
3043,3027
3043,3688
3043,4051
3044,11
3044,66
3044,155
3044,282
3044,298
3044,377
3044,381
3044,397
3044,447
3044,570
3044,823
3044,879
3044,964
3044,1110
3044,1213
3044,1381
3044,1429
3044,1458
3044,1585
3044,1615
3044,1664
3044,2002
3044,2020
3044,2121
3044,2231
3044,2264
3044,2349
3044,2474
3044,2545
3044,2714
3044,2755
3044,2907
3044,2912
3044,2949
3044,2991
3044,3008
3044,3027
3044,3037
3044,3039
3044,3042
3044,3045
3044,3066
3044,3067
3044,3126
3044,3131
3044,3139
3044,3195
3044,3245
3044,3287
3044,3333
3044,3487
3044,3542
3044,3635
3044,3688
3044,3714
3044,3831
3044,3925
3044,4006
3044,4051
3044,4102
3045,58
3045,61
3045,66
3045,103
3045,106
3045,122
3045,155
3045,224
3045,230
3045,260
3045,282
3045,298
3045,303
3045,381
3045,397
3045,407
3045,447
3045,570
3045,618
3045,732
3045,823
3045,842
3045,879
3045,893
3045,963
3045,964
3045,1166
3045,1170
3045,1236
3045,1241
3045,1288
3045,1375
3045,1381
3045,1458
3045,1461
3045,1464
3045,1508
3045,1585
3045,1590
3045,1599
3045,1610
3045,1613
3045,1615
3045,1664
3045,1723
3045,1725
3045,2002
3045,2017
3045,2020
3045,2121
3045,2127
3045,2210
3045,2231
3045,2264
3045,2285
3045,2474
3045,2508
3045,2545
3045,2618
3045,2621
3045,2729
3045,2755
3045,2849
3045,2855
3045,2912
3045,2926
3045,2991
3045,3000
3045,3008
3045,3017
3045,3027
3045,3037
3045,3042
3045,3048
3045,3062
3045,3067
3045,3087
3045,3100
3045,3110
3045,3126
3045,3131
3045,3139
3045,3167
3045,3195
3045,3224
3045,3227
3045,3266
3045,3287
3045,3354
3045,3399
3045,3407
3045,3468
3045,3523
3045,3548
3045,3635
3045,3658
3045,3696
3045,3714
3045,3874
3045,3940
3045,3944
3045,3960
3045,4006
3045,4051
3045,4052
3045,4072
3045,4146
3045,4151
3045,4355
3045,4964
3046,155
3046,282
3046,350
3046,377
3046,381
3046,593
3046,653
3046,721
3046,1381
3046,2320
3046,3000
3046,3027
3046,3042
3046,3045
3046,3287
3046,3487
3046,3525
3046,3658
3046,5998
3047,103
3047,1170
3047,1725
3047,2869
3047,2970
3047,3048
3047,3100
3047,3110
3047,3696
3047,3940
3048,942
3048,1664
3048,1723
3048,3037
3048,3045
3048,3067
3048,3131
3048,3247
3048,3333
3048,3431
3048,3523
3048,3543
3048,4006
3048,4151
3048,4258
3049,618
3049,1170
3049,1517
3049,2017
3049,2127
3049,2545
3049,2621
3049,2855
3049,3000
3049,3048
3049,3087
3049,3126
3049,3224
3049,3523
3049,3525
3049,3548
3049,3658
3049,3798
3049,4048
3049,4151
3050,61
3050,208
3050,230
3050,303
3050,315
3050,355
3050,365
3050,378
3050,428
3050,447
3050,585
3050,720
3050,882
3050,883
3050,893
3050,915
3050,1098
3050,1170
3050,1376
3050,1590
3050,1664
3050,1725
3050,1895
3050,1960
3050,2071
3050,2141
3050,2210
3050,2294
3050,2391
3050,2444
3050,2543
3050,2547
3050,2855
3050,2869
3050,3042
3050,3048
3050,3072
3050,3073
3050,3100
3050,3132
3050,3294
3050,3309
3050,3339
3050,3354
3050,3539
3050,3647
3050,4025
3050,4052
3050,4500
3050,4502
3050,4684
3050,4890
3050,4964
3050,5556
3051,3048
3052,61
3052,91
3052,94
3052,166
3052,208
3052,230
3052,260
3052,315
3052,318
3052,352
3052,355
3052,407
3052,424
3052,447
3052,585
3052,618
3052,705
3052,732
3052,827
3052,915
3052,922
3052,942
3052,1065
3052,1098
3052,1161
3052,1170
3052,1287
3052,1288
3052,1376
3052,1462
3052,1517
3052,1664
3052,1725
3052,1888
3052,1895
3052,1960
3052,2017
3052,2107
3052,2121
3052,2141
3052,2175
3052,2210
3052,2242
3052,2301
3052,2391
3052,2444
3052,2479
3052,2543
3052,2599
3052,2675
3052,2789
3052,2855
3052,2869
3052,3000
3052,3036
3052,3048
3052,3081
3052,3087
3052,3092
3052,3099
3052,3110
3052,3235
3052,3240
3052,3247
3052,3256
3052,3300
3052,3309
3052,3354
3052,3468
3052,3547
3052,3647
3052,3794
3052,3808
3052,3940
3052,3972
3052,4000
3052,4005
3052,4052
3052,4065
3052,4135
3052,4151
3052,4258
3052,4279
3052,4333
3052,4352
3052,4416
3052,4474
3052,4475
3052,4614
3052,4684
3052,4704
3052,4717
3052,4744
3052,4760
3052,4964
3052,5040
3052,5267
3052,5415
3052,5476
3052,5499
3052,5532
3052,5593
3052,5606
3053,3048
3054,2768
3054,3048
3055,3048
3056,58
3056,618
3056,732
3056,879
3056,1429
3056,1517
3056,1599
3056,1723
3056,2017
3056,2127
3056,3039
3056,3048
3056,3066
3056,3087
3056,3126
3056,3167
3056,3224
3056,3245
3056,3487
3056,3523
3056,3658
3056,3688
3056,3696
3056,4151
3057,995
3057,2175
3057,2264
3057,3048
3057,3087
3057,3126
3057,3431
3057,3543
3057,4065
3057,4151
3057,4474
3057,5176
3057,5430
3058,585
3058,732
3058,1599
3058,2474
3058,3048
3059,3048
3060,11
3060,58
3060,407
3060,447
3060,618
3060,732
3060,879
3060,1517
3060,1599
3060,1615
3060,1723
3060,2017
3060,2127
3060,2349
3060,2545
3060,2621
3060,2855
3060,2912
3060,3000
3060,3036
3060,3048
3060,3066
3060,3126
3060,3167
3060,3224
3060,3487
3060,3523
3060,3525
3060,3548
3060,3658
3060,3688
3060,4151
3061,11
3061,19
3061,61
3061,224
3061,230
3061,378
3061,381
3061,407
3061,447
3061,618
3061,986
3061,1381
3061,1559
3061,1610
3061,1644
3061,2127
3061,2231
3061,2321
3061,2501
3061,2508
3061,2917
3061,3000
3061,3014
3061,3045
3061,3048
3061,3092
3061,3126
3061,3354
3061,3468
3061,3523
3061,3548
3061,3794
3061,3959
3061,4102
3061,4146
3061,4355
3061,5277
3062,377
3062,879
3062,1170
3062,1375
3062,1517
3062,1599
3062,1615
3062,2127
3062,2545
3062,2621
3062,2912
3062,3048
3062,3167
3062,3224
3062,3548
3063,11
3063,58
3063,61
3063,103
3063,166
3063,208
3063,230
3063,303
3063,315
3063,318
3063,355
3063,365
3063,378
3063,407
3063,424
3063,428
3063,447
3063,585
3063,618
3063,720
3063,827
3063,868
3063,879
3063,882
3063,883
3063,893
3063,915
3063,1061
3063,1098
3063,1149
3063,1161
3063,1170
3063,1375
3063,1376
3063,1381
3063,1462
3063,1599
3063,1664
3063,1723
3063,1725
3063,1895
3063,1960
3063,2071
3063,2141
3063,2210
3063,2247
3063,2294
3063,2391
3063,2444
3063,2543
3063,2547
3063,2855
3063,2869
3063,2912
3063,2970
3063,3036
3063,3038
3063,3042
3063,3048
3063,3066
3063,3072
3063,3087
3063,3092
3063,3132
3063,3167
3063,3224
3063,3294
3063,3309
3063,3339
3063,3354
3063,3407
3063,3523
3063,3525
3063,3539
3063,3548
3063,3647
3063,3696
3063,3960
3063,4151
3063,4279
3063,4500
3063,4653
3063,4684
3063,4964
3063,4978
3063,5185
3063,5267
3063,5476
3063,5556
3063,5654
3063,5664
3063,5780
3064,3048
3065,58
3065,103
3065,732
3065,1723
3065,2127
3065,2545
3065,2912
3065,3048
3067,19
3067,122
3067,381
3067,421
3067,447
3067,526
3067,879
3067,963
3067,1288
3067,1375
3067,1376
3067,1517
3067,1519
3067,1615
3067,1895
3067,1960
3067,2017
3067,2127
3067,2141
3067,2268
3067,2391
3067,2545
3067,2563
3067,2849
3067,2855
3067,2869
3067,3038
3067,3042
3067,3066
3067,3087
3067,3167
3067,3224
3067,3287
3067,3427
3067,3487
3067,3523
3067,3995
3067,4151
3068,823
3068,1241
3068,2102
3068,3066
3068,3092
3068,5963
3068,6202
3068,8133
3069,3066
3070,11
3070,15
3070,32
3070,49
3070,86
3070,97
3070,209
3070,225
3070,232
3070,237
3070,242
3070,303
3070,312
3070,320
3070,349
3070,350
3070,410
3070,427
3070,448
3070,450
3070,470
3070,473
3070,499
3070,517
3070,540
3070,589
3070,593
3070,609
3070,623
3070,631
3070,721
3070,776
3070,823
3070,865
3070,872
3070,875
3070,942
3070,1038
3070,1130
3070,1140
3070,1161
3070,1194
3070,1214
3070,1327
3070,1341
3070,1470
3070,1567
3070,1756
3070,1757
3070,1761
3070,1773
3070,1781
3070,1784
3070,1842
3070,1864
3070,1890
3070,1918
3070,1964
3070,2009
3070,2023
3070,2049
3070,2074
3070,2123
3070,2182
3070,2196
3070,2364
3070,2415
3070,2438
3070,2445
3070,2446
3070,2450
3070,2474
3070,2500
3070,2515
3070,2591
3070,2644
3070,2650
3070,2651
3070,2724
3070,2883
3070,3066
3070,3076
3070,3155
3070,3172
3070,3350
3070,3415
3070,3436
3070,3437
3070,3526
3070,3562
3070,3577
3070,3766
3070,3901
3070,3953
3070,3958
3070,3960
3070,3979
3070,4018
3070,4099
3070,4111
3070,4153
3070,4179
3070,4188
3070,4193
3070,4254
3070,4297
3070,4316
3070,4319
3070,4337
3070,4355
3070,4500
3070,4647
3070,4663
3070,4695
3070,4734
3070,4792
3070,4802
3070,4823
3070,4835
3070,4914
3070,4941
3070,4973
3070,5003
3070,5013
3070,5056
3070,5071
3070,5160
3070,5213
3070,5232
3070,5482
3070,5483
3070,5493
3070,5501
3070,5564
3070,5609
3070,5612
3070,5629
3070,5744
3070,5821
3070,5831
3070,5834
3070,5837
3070,5838
3070,5866
3070,5899
3070,5903
3070,5909
3070,5927
3070,5930
3070,5935
3070,5942
3070,5961
3070,5965
3070,5972
3070,5973
3070,5976
3070,5979
3070,6019
3070,6062
3070,6087
3070,6092
3070,6094
3070,6110
3070,6134
3070,6147
3070,6155
3070,6157
3070,6198
3070,6253
3070,6300
3070,6306
3070,6314
3070,6357
3070,6368
3070,6373
3070,6401
3070,6432
3070,6480
3070,6485
3070,6681
3070,6718
3070,6751
3070,6775
3070,6790
3070,6796
3070,6811
3070,6888
3070,6892
3070,6897
3070,6967
3070,6992
3070,7013
3070,7038
3070,7055
3070,7117
3070,7133
3070,7199
3070,7205
3070,7224
3070,7296
3070,7299
3070,7303
3070,7468
3070,7507
3070,7536
3070,7540
3070,7568
3070,7689
3070,7763
3070,7772
3070,7805
3070,7851
3070,7878
3070,7880
3070,7912
3070,7959
3070,7968
3070,8028
3070,8097
3070,8111
3070,8115
3070,8133
3070,8168
3070,8174
3070,8209
3070,8370
3070,8372
3070,8439
3070,8452
3070,8595
3070,8648
3070,8821
3070,8939
3070,8954
3070,9172
3070,9205
3070,9292
3070,9321
3070,9439
3070,9567
3070,9632
3070,9664
3070,9690
3070,9720
3070,9750
3070,9847
3070,9862
3070,9883
3070,10036
3070,10258
3070,10984
3070,10999
3070,11018
3071,303
3071,349
3071,823
3071,1236
3071,3066
3071,3192
3071,4188
3071,10200
3072,230
3072,1521
3072,3066
3072,3240
3072,4500
3073,211
3073,278
3073,318
3073,338
3073,380
3073,381
3073,424
3073,827
3073,942
3073,1013
3073,1098
3073,1236
3073,1559
3073,1664
3073,1906
3073,2264
3073,2391
3073,2543
3073,2618
3073,2869
3073,3066
3073,3072
3073,3132
3073,3146
3073,3235
3073,3294
3073,3543
3073,3716
3073,4015
3073,4065
3073,4538
3073,4964
3073,5006
3074,11
3074,61
3074,66
3074,106
3074,155
3074,264
3074,338
3074,365
3074,377
3074,381
3074,397
3074,424
3074,732
3074,893
3074,967
3074,1013
3074,1176
3074,1288
3074,1381
3074,1521
3074,1590
3074,1615
3074,1723
3074,1757
3074,1906
3074,2020
3074,2210
3074,2264
3074,2285
3074,2349
3074,2391
3074,2621
3074,2789
3074,2912
3074,3017
3074,3037
3074,3042
3074,3045
3074,3066
3074,3081
3074,3131
3074,3167
3074,3176
3074,3195
3074,3245
3074,3266
3074,3294
3074,3393
3074,3487
3074,3523
3074,3542
3074,3688
3074,3714
3074,3798
3074,3960
3074,4156
3074,4355
3074,4581
3074,4964
3074,5572
3074,5593
3075,3066
3076,448
3076,1521
3076,3066
3077,19
3077,122
3077,208
3077,251
3077,303
3077,355
3077,378
3077,428
3077,570
3077,585
3077,720
3077,823
3077,868
3077,873
3077,882
3077,893
3077,915
3077,964
3077,1170
3077,1375
3077,1458
3077,1590
3077,1664
3077,1725
3077,2071
3077,2210
3077,2247
3077,2264
3077,2391
3077,2444
3077,2543
3077,2855
3077,2869
3077,2949
3077,3000
3077,3008
3077,3037
3077,3045
3077,3066
3077,3072
3077,3073
3077,3087
3077,3110
3077,3132
3077,3167
3077,3235
3077,3284
3077,3309
3077,3339
3077,3647
3077,3658
3077,3696
3077,4018
3077,4052
3077,4500
3077,4750
3077,5176
3077,5185
3077,5430
3077,5654
3077,5763
3078,715
3078,3066
3079,11
3079,61
3079,103
3079,230
3079,315
3079,365
3079,424
3079,585
3079,732
3079,827
3079,868
3079,882
3079,893
3079,1149
3079,1170
3079,1375
3079,1462
3079,1615
3079,1895
3079,1960
3079,2071
3079,2121
3079,2141
3079,2349
3079,2391
3079,2543
3079,2547
3079,2855
3079,2869
3079,2907
3079,3066
3079,3072
3079,3087
3079,3132
3079,3294
3079,3354
3079,3487
3079,3647
3079,3658
3079,3688
3079,3696
3079,3719
3079,3782
3079,4052
3079,4279
3079,4355
3079,4964
3079,5521
3079,5556
3080,381
3080,397
3080,447
3080,618
3080,1381
3080,1615
3080,3000
3080,3008
3080,3037
3080,3045
3080,3066
3080,3548
3080,3874
3080,3923
3081,58
3081,94
3081,260
3081,377
3081,381
3081,676
3081,922
3081,1236
3081,1590
3081,1649
3081,1664
3081,2444
3081,2618
3081,3037
3081,3131
3081,3354
3081,3968
3081,4416
3081,4724
3081,5227
3081,5430
3082,19
3082,86
3082,106
3082,266
3082,282
3082,318
3082,377
3082,441
3082,527
3082,823
3082,945
3082,1046
3082,1190
3082,1590
3082,1599
3082,2102
3082,2175
3082,2444
3082,2450
3082,2474
3082,2724
3082,2954
3082,3017
3082,3045
3082,3139
3082,3245
3082,3266
3082,3543
3082,3802
3082,4006
3082,4051
3082,4179
3082,4185
3082,4283
3082,4322
3082,4598
3082,4708
3082,4978
3082,5040
3082,5094
3082,5392
3082,5651
3082,5724
3082,5899
3082,5942
3082,6110
3082,6170
3082,6317
3082,6496
3082,6821
3083,377
3083,447
3083,1429
3083,2103
3083,2349
3083,2912
3083,3039
3083,3045
3083,3245
3083,3487
3083,3688
3083,4102
3083,5606
3084,377
3084,1429
3084,2002
3084,3037
3084,3045
3085,377
3086,377
3086,1110
3086,2002
3086,2545
3086,3008
3086,3042
3086,3245
3087,58
3087,282
3087,365
3087,377
3087,407
3087,447
3087,570
3087,585
3087,732
3087,823
3087,879
3087,1458
3087,1585
3087,1615
3087,1723
3087,1892
3087,1960
3087,2025
3087,2352
3087,3042
3087,3067
3087,3354
3087,4006
3087,4964
3087,5763
3088,94
3088,98
3088,106
3088,292
3088,303
3088,364
3088,377
3088,378
3088,381
3088,392
3088,397
3088,407
3088,447
3088,473
3088,484
3088,499
3088,618
3088,879
3088,922
3088,995
3088,1065
3088,1098
3088,1170
3088,1230
3088,1236
3088,1360
3088,1376
3088,1381
3088,1590
3088,1599
3088,1664
3088,1895
3088,2028
3088,2047
3088,2107
3088,2121
3088,2168
3088,2169
3088,2201
3088,2210
3088,2247
3088,2444
3088,2445
3088,2479
3088,2508
3088,2609
3088,2664
3088,2855
3088,2960
3088,3034
3088,3037
3088,3072
3088,3129
3088,3131
3088,3155
3088,3247
3088,3256
3088,3266
3088,3300
3088,3384
3088,3615
3088,3696
3088,3887
3088,3968
3088,4000
3088,4065
3088,4164
3088,4172
3088,4188
3088,4252
3088,4279
3088,4283
3088,4316
3088,4322
3088,4352
3088,4551
3088,4607
3088,4627
3088,4702
3088,4717
3088,4734
3088,4740
3088,4804
3088,5029
3088,5267
3088,5506
3088,5572
3088,5930
3088,6238
3088,6329
3088,6718
3088,6876
3089,98
3089,377
3089,456
3089,774
3089,823
3089,1108
3089,1161
3089,1472
3089,1784
3089,2070
3089,2190
3089,2389
3089,2515
3089,2566
3089,2579
3089,2651
3089,2950
3089,3121
3089,3375
3089,3376
3089,3437
3089,3746
3089,3918
3089,4240
3089,4695
3089,4973
3089,4990
3089,5041
3089,5284
3089,5631
3089,5690
3089,5787
3089,5964
3089,5976
3089,6057
3089,6135
3089,6202
3089,6296
3089,6302
3089,6305
3089,6357
3089,6432
3089,6624
3089,6811
3089,6897
3089,7257
3089,7271
3089,7468
3089,7824
3089,7992
3089,8365
3089,8379
3089,8397
3089,8463
3089,8667
3089,8738
3089,9240
3089,9480
3089,9786
3089,9865
3089,9868
3089,10160
3089,10179
3089,10180
3089,10228
3089,10244
3089,10277
3089,10327
3089,10410
3089,10470
3089,10471
3089,10598
3090,377
3090,3045
3090,3245
3090,4102
3090,5430
3091,618
3091,967
3091,1170
3091,2175
3091,2675
3091,2784
3091,2869
3091,2912
3091,2933
3091,3087
3091,3126
3091,3300
3091,3918
3091,3940
3091,4185
3091,4475
3091,5715
3091,6499
3092,166
3092,204
3092,315
3092,365
3092,462
3092,618
3092,715
3092,823
3092,893
3092,1376
3092,2127
3092,2141
3092,2209
3092,2545
3092,3121
3092,3354
3092,3960
3092,4990
3092,5971
3092,6202
3092,6302
3092,8133
3093,61
3093,447
3093,618
3093,1615
3093,1723
3093,3167
3093,4017
3094,61
3094,155
3094,191
3094,230
3094,381
3094,397
3094,407
3094,447
3094,618
3094,732
3094,823
3094,879
3094,1170
3094,1375
3094,1458
3094,1517
3094,1664
3094,1725
3094,2020
3094,2127
3094,2264
3094,2391
3094,2621
3094,2855
3094,3000
3094,3072
3094,3087
3094,3099
3094,3167
3094,3195
3094,3294
3094,3399
3094,3523
3094,3525
3094,3548
3094,3696
3094,4006
3094,4052
3094,4102
3094,5415
3095,424
3095,585
3095,618
3095,893
3095,1170
3095,1375
3095,1725
3095,2391
3095,2545
3095,3017
3095,3087
3095,3126
3095,3525
3095,4017
3095,4964
3095,5763
3096,58
3096,318
3096,585
3096,618
3096,2391
3096,3101
3096,3167
3096,3294
3096,4000
3096,4964
3097,49
3097,61
3097,103
3097,381
3097,618
3097,893
3097,1170
3097,1375
3097,1590
3097,1725
3097,2210
3097,2285
3097,2855
3097,2869
3097,3000
3097,3087
3097,3110
3097,3658
3097,3696
3097,4355
3098,230
3098,618
3098,879
3098,1170
3098,1213
3098,1464
3098,1517
3098,2231
3098,2545
3098,2855
3098,3000
3098,3072
3098,3126
3098,3131
3098,3310
3098,3487
3098,3523
3098,3525
3098,3688
3098,4052
3098,4151
3099,618
3099,2160
3099,2855
3099,3000
3099,3658
3100,282
3100,618
3100,1046
3100,1664
3100,1725
3100,1887
3100,2545
3100,3042
3100,3067
3100,3139
3100,3245
3100,3266
3100,3356
3100,3539
3100,4007
3100,4051
3100,4716
3100,5299
3100,5667
3101,278
3101,282
3101,292
3101,312
3101,315
3101,338
3101,378
3101,618
3101,676
3101,732
3101,823
3101,827
3101,873
3101,942
3101,1170
3101,1288
3101,1291
3101,1649
3101,1765
3101,1811
3101,2002
3101,2141
3101,2242
3101,2264
3101,2290
3101,2445
3101,2474
3101,2479
3101,2675
3101,2869
3101,3000
3101,3045
3101,3071
3101,3081
3101,3176
3101,3217
3101,3510
3101,3681
3101,3918
3101,4188
3101,4280
3101,4286
3101,4295
3101,4332
3101,4350
3101,4385
3101,4398
3101,4416
3101,4517
3101,4524
3101,4556
3101,4614
3101,4743
3101,4760
3101,4838
3101,4875
3101,5287
3101,5399
3101,5417
3101,5430
3101,5499
3101,5556
3101,5565
3101,5647
3101,7303
3101,8016
3102,144
3102,242
3102,336
3102,379
3102,585
3102,618
3102,1749
3102,1784
3102,3039
3102,3102
3102,3266
3102,3413
3102,3658
3102,3677
3102,3740
3102,3871
3102,4194
3102,4200
3102,4425
3102,4455
3102,4461
3102,4926
3102,5162
3102,5386
3102,5432
3102,5919
3102,6034
3102,6057
3102,6078
3102,6100
3102,6122
3102,6165
3102,6254
3102,6302
3102,6485
3102,6587
3102,6802
3102,6804
3102,6809
3102,6816
3102,7006
3102,7220
3102,7230
3102,7311
3102,7539
3102,7594
3102,7686
3102,7817
3102,7917
3102,8064
3102,8095
3102,8119
3102,8152
3102,8171
3102,8198
3102,8295
3102,8304
3102,8308
3102,8325
3102,8430
3102,8453
3102,8479
3102,8492
3102,8530
3102,8676
3102,8718
3102,8752
3102,9135
3102,9141
3102,9146
3102,9302
3102,9343
3102,9480
3102,9510
3102,9515
3102,9571
3102,9584
3102,9597
3102,9628
3102,9633
3102,9671
3102,9672
3102,9794
3102,9815
3102,9826
3102,9865
3102,10047
3102,10194
3102,10211
3102,10329
3102,10370
3102,11016
3103,61
3103,204
3103,303
3103,318
3103,618
3103,720
3103,893
3103,1236
3103,1376
3103,1590
3103,2121
3103,2444
3103,3101
3103,3235
3103,3240
3103,3354
3103,4151
3103,4283
3103,4355
3103,4545
3103,4890
3103,4964
3104,447
3104,618
3104,1288
3104,1381
3104,1458
3104,2017
3104,2285
3104,2508
3104,2869
3104,3126
3104,3266
3104,3309
3104,3658
3104,4474
3104,4964
3104,5415
3105,230
3105,260
3105,365
3105,585
3105,618
3105,1375
3105,1517
3105,1725
3105,1960
3105,2210
3105,2391
3105,2545
3105,2547
3105,2869
3105,2907
3105,3017
3105,3072
3105,3087
3105,3100
3105,3110
3105,3126
3105,3233
3105,3294
3105,3310
3105,3523
3105,3525
3105,3658
3105,3696
3105,3960
3105,4052
3105,4151
3105,4355
3105,4829
3105,4964
3105,5763
3106,381
3106,618
3106,1429
3106,3037
3106,3042
3106,3045
3106,3658
3106,3810
3107,618
3108,447
3108,618
3108,1170
3108,3167
3109,90
3110,90
3110,260
3110,272
3110,381
3110,570
3110,963
3110,1111
