SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
580.0,327.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sorry but close paraphrasing and plagiarism are major problems on wikipedia and arguably more difficult to fix than the blp problems or at least more time consuming we can not have authority figures with those kinds of contributions in their history i know there is an admin shortage but an admin is in many ways a role model and we shouldn t do anything to suggest that the writing practices detailed above are acceptable
8017.0,9446.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,of course and so many nominators
6687.0,5828.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,seriously i considered subst ing rfa cliche1 for this candidate he will be a fine admin
7453.0,6388.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interesting that she is not already one
6234.0,6115.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,he deserves the mop
8108.0,7699.0,1.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,looks good to me
1062.0,1728.0,1.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per all above
102.0,3156.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,seen him around and seems a hardworking and reasonable minded editor no tension
7090.0,6134.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,strong support was a good admin before and will continue to be one
160.0,1159.0,-1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i have been sitting on the fence for a couple of days but i fear i have to agree with some of the other opposers you are a good editor and an asset to the project but you lack experience in admin related areas therefore i am sorry but i feel i have to oppose your request at the moment
188.0,281.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,not swayed by the opposes i think slon02 will make a great admin and i suspect would be of the much needed worker type that we can rely on to effectively clear backlogs during crunch time
105.0,3245.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,i have to agree with dgg an admin must understand speedy deletion criteria and notability also i couldn t find any articles that you have written or that you have provided considerable content to wikignome tasks are important but without content contribution it may be difficult to empathize with those whose hard work you have the power to delete to quote cordeliahenrietta i just do not think it is possible to understand and act fairly towards people who mostly edit content if you have no experience of improving content yourself wikignomish tasks are important i agree but an admin should have been involved in at least the creation of one article or assisting with getting an article to ga all i could find were article tweaks if you can point me to an article that you have done extensive work on including significant descriptive writing i may reconsider
7053.0,6028.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,for me proveit is work on
8698.0,7127.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,another thought he was one already moment
93.0,404.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no reason to think they will abuse the tools
316.0,2409.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per the positive comments above no concerns whatsoever i am most impressed by their mediation work
60.0,195.0,1.0,6.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i regard the blp afd and the copyvio issues as both meriting trouts i am not convinced by the argument that admin tools weren t involved as i think that admins should behave properly on this site but i wouldn t have supported a desysop for either incident
85.0,6915.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,contribution history looks fine no civility problems but mainly answers to mr z man is questions excellent best
5590.0,4772.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,excellent editor
268.0,2244.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,expect a net positive effect on the community by promoting to admin
6716.0,5152.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,seems like a fine candidateas long as he starts using edit summaries i am fine with this candidate it is very easy to get into the habit of not adding edit summaries and i also suppose that no one warned him or recommended that he do so
601.0,1221.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,what mark arsten said also answers to the questions are impressive and i find the oppose rationales unconvincing
804.0,706.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,charlieechotango
6885.0,10396.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,been here for over two years i see well that translates to a definite support
1729.0,811.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,per willoughby
285.0,2898.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,based on a number of factors first off you have a verycolourful user talk i do not wish to debate its aesthetic merits but it does make it rather difficult to communicate with you especially for a newer user 75 of the page is non discussion material second che guevara in popular culture which you list as one of your best contributions really should be shortened significantly if not deleted echoing concerns above it falls under
316.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,highly experienced clueful user with a very strong background at afd clearly a disproportionately net positive
901.0,2729.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per i am spartacus some speedy mistakes
8349.0,8350.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,is not it
8350.0,8425.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,for their foul devotion to getting things right disgustingly nice attitude horrendously amiable demeanour and unacceptable level of contributions i sentence this user to the worst possible treatment wikipedia can inflictsysophood the ultimate hell hole
4874.0,7827.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,support duh
2239.0,3910.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,you have excellent knowledge as demonstrated by your contributions but i think you shot yourself in the foot by taking this process too lightly have you spent time at
8019.0,8290.0,1.0,5.0,0.0,2.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,we need more sexy sexy esperanzian admins
4190.0,6736.0,1.0,6.0,3.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per above
345.0,4340.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good editor his level of project space involvement is just about enough
300.0,1008.0,1.0,3.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,super strong support clueful friendly and an overall solid editor i was neutral at the last rfa but i believe the csd issues have long since been cleared out my only tiny suggestion is that you watch your comma splice s
27.0,808.0,1.0,4.0,0.0,1.0,0.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pretty easy decision this one great answers very good understanding
6687.0,6728.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gi joe en and knowing is half the battle
6078.0,3702.0,-1.0,2.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,too new you need a few more months exposure before a fair judgement of your experience can be made
1036.0,4259.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,i have seen nom in action and think nom has the experience and judgment to use the adm tools well
6741.0,4252.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,from what i have seen a very polite very civil individual also exceeds my requirements more like this candidate please
165.0,236.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,contributions withstand the valid oppose rationale enough to make me neutral this one absolutely tilts on the consistent strengths of the nominators the fact that i also have observed and interacted with ktc make me that much more confident
43.0,1822.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,let is just give him the tools
4153.0,9336.0,-1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per crazy russian as the answer to question 1 is particularly insufficient also the editor is wiki space experience is less than i like to see
2187.0,1093.0,1.0,7.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a great user
2153.0,2108.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,i do not really care about content work some can write fa is with apparent ease some have to struggle to write a dyk that is not the issue that makes me oppose tttsnb you have been told in no uncertain terms in two prior rfa is that if you wanted to pass more content work and broader experience would be required in six months you could have easily addressed these concerns and instead you re back here saying what was requested of you is boring doing the same thing and expecting a different result just does not make sense so take the advice in this section follow it this time and i look forward to supporting the next one
317.0,2827.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i to am impressed with the low automated count and a twinkle fan i think jerem43 is a good candidate and can be with the tools
4935.0,5828.0,1.0,14.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,belated due to april foolery support time to be serious cscwem is a huge help to the community and deserves adminship more than almost anyone in recent memory
2239.0,4918.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,screw it support for now you seem like a really nice guy and i do not think you will have much trouble with being an admin it is a little concerning that you have only been active again for a month but to be honest you seem to have got straight back into it with hardly any problems if something substantial comes up i might switch but for now i do not see why you wouldn t be a net positive for this project good luck with your impending opposes i guarantee they will be a few
8360.0,2216.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,have encountered before and always found him helpful knowledgeable about wikipedia
5234.0,5569.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3rd time lucky lets hope
2187.0,8108.0,1.0,6.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per nom
2139.0,2742.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,if i had seen any reasonable attempt to remedy the lack of experience in admin areas i would support as i believe alan16 to be an honest contributor
31.0,134.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,extremely well qualified candidate
8371.0,8457.0,-1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,per rory096
1301.0,602.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,no brainer
6234.0,3697.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,the well deserving candidate
31.0,7090.0,1.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,per noms answers and overall record fully qualified candidate
220.0,93.0,1.0,7.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,per joe decker and the fact that i do not think you will mess up after reading these objections here
3008.0,3245.0,-1.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,wp
538.0,2453.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,proven to be trustworthy and responsible
901.0,1846.0,-1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i am a great believer that people can change i believe that the worst vandal can return as a honest editor and can be granted adminship people can learn from their mistakes and unlike others i believe that trust can be re earned that said i also know that this requires time and work and the more trust you lose the more you need to work to re earn it considering the amount and severity of the mistakes this candidate made in the past i do not think 8 months without the mop are enough time to re earn the community is trust regards
376.0,195.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,actually writes personal vandal messages forgot to sign a post he moved seriously is this reason to oppose every time i have seen him in action or interacted with him he has shown himself intelligent thoughtful and an assett to wp great sense of humor and unlikely to misuse admin tools
5764.0,7820.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,needed admin bot if something goes wrong which i doubt then it could quickly be blocked and desyropped
121.0,2260.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,yup this candidate is contribution history makes good reading
828.0,1402.0,-1.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,based on age and maturity reasons also lack of in depth content contributions only one or two of the dyks listed on his user page was primary written by this user and as far as i can tell the ga calling those edits a major contribution is using the term a bit liberally was passed with some serious sourcing issues
4153.0,5301.0,-1.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per adambinswanger1 although ghe has some project space edits to his credit his response to concerns regarding the quality of those edits is not reassuring editor appear to lack experience at this time
5846.0,6881.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i like what this guy is aboot
6716.0,2284.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he has strange strange editing tendencies 9 per page which indicates that his edit count is misleading or that he is meticulous but from what i have read of his editing disputes he seems analytical very familiar with policy
866.0,570.0,1.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,certainly no alarms here
206.0,11.0,1.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no reason to think this user would abuse the tools
5104.0,3702.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,based on the nomination he must be a good person even if he is sort of new hopefully there will be other admins working constructively with him to iron out mistakes
498.0,1014.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,question 8 really killed it for me that would be a drama filled drv if he really did do something like that to a constructive editor without discussion adminship seems to be a big goal for dylan which seems to be particularly common among less mature users when adminship itself becomes the goal instead of improving wikipedia then we have a problem
5152.0,5754.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,user can not be trusted with administrator privileges
5846.0,6736.0,-1.0,2.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,if he can manage nearly 7000 vandal reversions in 4 months without the rollback button he does not need it not enough experience in policy etc in general to convince me otherwise
8108.0,8402.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,with similar stats to me how could i vote any other way
577.0,806.0,1.0,13.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,as of writing opposes are unconvincing
7136.0,8010.0,1.0,6.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,w00t
1150.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,i have been familiar with this user for nearly a year from their contributions they would seem to be an excellent candidate
4461.0,8339.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,as nominator well overdue in my opinion
376.0,929.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per husond et al not careful enough not delberate enough not familiar with not only policies but the reasoning behind said policies in short hasty not ready for trusting with the buttons particularly the delete and block buttons one puppy is opinion
1445.0,1153.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i am going to have to agree with ottava rima while they are certainly representative of a larger problem two particular content issues cause me grave concern about the candidate is judgment first the fa the lord of the rings
854.0,4681.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,i have worked with ben for the past 1 2 years on the washington metro article and related articles with him taking leadership and doing much of the work wikipedia would benefit from having him as an admin and congrats on the move new job or whatever brought you to the area
2081.0,2187.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,not really convinced by any of the oppose reasons
220.0,274.0,-1.0,4.0,1.0,0.0,1.0,13.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sorry man but the incidents provided above are too concerning for me better luck next time
4687.0,8150.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i have not interacted with him before but everything that i have seen here appears to be in order
440.0,2256.0,-1.0,0.0,2.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the edit count triggers all kinds of alarm bells in my head while a low edit count is not on its own a reason for me to oppose i am not willing to support an admin candidate who is contributed 100 odd edits in the last 4 months as things stand i can only judge your competence as an editor on outdated reports and material
398.0,1045.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oh no reservations whatsoever a spectacular candidate
8001.0,7127.0,1.0,12.0,2.0,0.0,0.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,good lord yes excellent vandal fighter
2187.0,5980.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unlikely to abuse admin tools it is time to give him the mop
1122.0,8576.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,not enough edits and editor is own admission is many of these edits are on esperanza is coffee lounge
7826.0,8019.0,-1.0,0.0,2.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,0.0,strongly oppose per uninvitedcompany sannse johnleemk kim bruning improv and ambi
404.0,328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,i do not recall ever having problems with this user
102.0,1393.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sure prolific editor well focused on content is not that what wikipedia is all about and what is good enough for drmies is good enough for me
565.0,2119.0,1.0,5.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,why not
43.0,6172.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,and because i have to leave for a few hours support as nom no one beats the nom
2453.0,6428.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i suggest all those with editcountitis timecountitis get yourselves cured quickly 241 is not mere i was promoted with similar experience to this user i see most opposers have given no thought past numbers or any rationale why it matters at all
6731.0,9259.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per nom
57.0,36.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,yeah that encounter frietjes describes rings true as does the response too concerned that in the limited fields that dirtlawyer1 describes himself as wanting to work in an admin capacity it is going to be primarily to help out his affiliated wikiprojects especially in terms of defending them from outsiders who might want to do things without begging permission first there is plenty of support here from folk i pay attention to but little that specifically addresses the potential problems
858.0,552.0,1.0,17.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rlendog is obviously a thoughtful person from his answers to the questions he seems to have very good reasons for having the tools anti vandalism is basically sysop work and not having tons of edits to aiv or rfpp in my opinion does not mean that the particular person does not understand how things work there and he has a desire to help out plus his nominator has demonstrated good judgment many times in the past i coudln t imagine him nominating somebody who wasn t suited for adminship
4153.0,8005.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,fine record friendly user
5863.0,6701.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,valued contributor obvious need for the tools lack of substantive reason to oppose we need more admins and anti spam work more than makes up for a lack of xfd participation
1877.0,4004.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,my first and only real interaction with this user was from his time at radio wikipedia his involvement with regards to using copyright material in recordings subsequently released into thdontblic domain which really questions my trust in thialieviateving even a basic understanding of copyright i do not ask for in depth knowledge and will say that did alieviate some concerns with the subsequent use of cc and pd material in the set up of another podcast however i really need to see some long term proof that this user has learnt since then this user has done some content work but i think that a good dose of clue is isntly needed having an rfa 2 days after a relatively long wikibreak when there have been multiple rfa is before probably is not the greatest of ideas the length of time since the previous rfa was much better but you need to be looking at things from all pov this tied in with the lapse of clue with the copyright just make me concerned that there are gonna future lapses of clue my suggestion right now is to get back into the areas your good at give 4 6 months solid work along with that start branching out even if only a little prehaps into dr of which your more than welcome to help out with a case at medcab then i will look at how things have gone and if i am happy you have an open offer from me to nominate you but i will only do so if i feel that you ready
160.0,2119.0,1.0,3.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,absolutely no concerns here
1704.0,414.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,without reservation yes
121.0,2689.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,this good candidate
6245.0,7136.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,was a good admin once will make a good one again
2453.0,3073.0,-1.0,3.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,sorry but you strike me as rather
40.0,1297.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,based on
238.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wikignome seeks tools for improved gnoming news at 11
31.0,4160.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,per nom answers to questions and excellent responses to the oppose and neutral voters excellent candidate no issues
60.0,1048.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,over 8000 edits clean blocklog and useful contributions you have my trust
7357.0,6662.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low project space participation most of which is content related rather than admin or deletion related
7709.0,8017.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,honored to support mature honest responsible never makes excuses a ton of multifarious edits experiance in the wikipedia namespace what is not to like
4190.0,346.0,1.0,17.0,0.0,2.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,looks good
121.0,3102.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,this candidate because the high proportion of automated edits prevents me from assessing his knowledge work hard at writing some stuff see it hit by some 100 edit per hour automated tagger then defend it at afd
4190.0,798.0,1.0,6.0,0.0,1.0,0.0,30.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,less edit in the mainspace that needed according to my standards but seems to have a strong interest in the administrative work and did it excellent so far
